종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"147760","피엠티","KOSDAQ","벤처기업부","3000","10","0.33","3000","3005","2865","36725","107509640","32459598000","10819866"
"128660","피제이메탈","KOSDAQ","우량기업부","3040","-25","-0.82","3035","3075","3020","30814","93585950","75402241760","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","4435","0","0.00","4490","4490","4330","6953","30533620","66525000000","15000000"
"376180","피코그램","KOSDAQ","벤처기업부","2520","20","0.80","2540","2540","2350","70990","174988680","46598272560","18491378"
"304840","피플바이오","KOSDAQ","기술성장기업부","3345","-65","-1.91","3410","3480","3290","103406","344249315","70544257080","21089464"
"087600","픽셀플러스","KOSDAQ","벤처기업부","6010","-80","-1.31","6100","6210","6010","16968","103712670","49081013580","8166558"
"291810","핀텔","KOSDAQ","기술성장기업부","1850","53","2.95","1803","1859","1789","16137","29525272","21011767200","11357712"
"378340","필에너지","KOSDAQ","중견기업부","13180","-20","-0.15","13260","13510","12960","158986","2095285900","280547924760","21285882"
"161580","필옵틱스","KOSDAQ","중견기업부","18100","930","5.42","18050","18500","17600","1185894","21446701630","413461558000","22843180"
"347770","핌스","KOSDAQ","중견기업부","1827","5","0.27","1835","1835","1767","13516","24404653","41759815734","22857042"
"163730","핑거","KOSDAQ","벤처기업부","9080","-370","-3.92","9450","9530","8990","305980","2804415820","85039720640","9365608"
"417180","핑거스토리","KOSDAQ","중견기업부","2850","0","0.00","2870","2870","2770","75589","213291065","47926195650","16816209"
"446750","하나26호스팩","KOSDAQ","SPAC(소속부없음)","2065","0","0.00","2070","2070","2040","2620","5359050","12451950000","6030000"
"448370","하나27호스팩","KOSDAQ","SPAC(소속부없음)","2050","-15","-0.73","2080","2080","2040","2188","4474330","11521000000","5620000"
"454750","하나28호스팩","KOSDAQ","SPAC(소속부없음)","1998","0","0.00","1998","1998","1990","1773","3541444","14389596000","7202000"
"454640","하나29호스팩","KOSDAQ","SPAC(소속부없음)","2035","-25","-1.21","2075","2075","2035","1515","3102390","10991035000","5401000"
"469880","하나30호스팩","KOSDAQ","SPAC(소속부없음)","1958","-2","-0.10","1960","1970","1951","11716","22920084","14303190000","7305000"
"469900","하나31호스팩","KOSDAQ","SPAC(소속부없음)","2010","5","0.25","2000","2010","1999","210","420184","11266050000","5605000"
"475240","하나32호스팩","KOSDAQ","SPAC(소속부없음)","2095","10","0.48","2075","2115","2070","2639","5482460","6704000000","3200000"
"475250","하나33호스팩","KOSDAQ","SPAC(소속부없음)","2060","-10","-0.48","2070","2095","2060","5420","11192660","7622000000","3700000"
"484130","하나34호스팩","KOSDAQ","SPAC(소속부없음)","2005","0","0.00","1996","2005","1996","20940","41909428","9062600000","4520000"
"406760","하나금융21호스팩","KOSDAQ","SPAC(소속부없음)","1575","0","0.00","0","0","0","0","0","11670750000","7410000"
"418170","하나금융22호스팩","KOSDAQ","SPAC(소속부없음)","1898","0","0.00","0","0","0","0","0","11406980000","6010000"
"435620","하나금융25호스팩","KOSDAQ","SPAC(소속부없음)","10350","-10","-0.10","10350","10370","10350","9965","103159480","44525700000","4302000"
"086790","하나금융지주","KOSPI",,"58300","-600","-1.02","58100","59200","57400","1450202","84470359262","16746143304000","287240880"
"299030","하나기술","KOSDAQ","벤처기업부","19120","-400","-2.05","19520","19580","18700","34727","661711150","152862679200","7994910"
"067310","하나마이크론","KOSDAQ","우량기업부","9920","220","2.27","9820","10050","9710","487066","4795739460","652189368320","65744896"
"166090","하나머티리얼즈","KOSDAQ GLOBAL","우량기업부","24150","300","1.26","23900","24550","23450","84662","2023140850","477630827100","19777674"
"293480","하나제약","KOSPI",,"10920","10","0.09","10910","11040","10850","46165","504534390","194080570320","17772946"
"039130","하나투어","KOSPI",,"57200","0","0.00","57500","57900","56800","58970","3382009100","917441382000","16039185"
"136480","하림","KOSDAQ","우량기업부","2905","25","0.87","2905","2925","2885","454056","1319630325","308539184310","106209702"
"003380","하림지주","KOSDAQ GLOBAL","우량기업부","5930","-110","-1.82","6040","6070","5920","142876","853404900","664193332530","112005621"
"450330","하스","KOSDAQ","기술성장기업부","7520","0","0.00","7480","7560","7380","13832","102977570","58926787680","7836009"
"101670","하이드로리튬","KOSDAQ","투자주의환기종목(소속부없음)","2050","-140","-6.39","2210","2210","2050","731809","1533971450","111048438500","54169970"
"365590","하이딥","KOSDAQ","기술성장기업부","612","-5","-0.81","635","639","600","175182","107137979","88401753108","144447309"
"149980","하이로닉","KOSDAQ","벤처기업부","6820","110","1.64","6780","6890","6720","114321","777946840","126813555660","18594363"
"013030","하이록코리아","KOSDAQ","우량기업부","25500","350","1.39","25150","25700","24900","49151","1249334250","313533771000","12295442"
"352820","하이브","KOSPI",,"202500","-2500","-1.22","204500","209000","201000","131361","26850673000","8434549642500","41652097"
"126700","하이비젼시스템","KOSDAQ","우량기업부","17370","-170","-0.97","17590","17780","17370","120203","2113014020","259544485440","14942112"
"106080","하이소닉","KOSDAQ","중견기업부","3520","-130","-3.56","3710","3710","3460","81301","286545250","55388836800","15735465"
"071090","하이스틸","KOSPI",,"2940","0","0.00","3005","3025","2885","200721","587254675","59362924740","20191471"
"450050","하이제8호스팩","KOSDAQ","SPAC(소속부없음)","2030","-20","-0.98","2055","2055","2030","6871","13956585","10178420000","5014000"
"160190","하이젠알앤엠","KOSDAQ","중견기업부","9910","10","0.10","9950","10000","9560","264128","2596196120","306100080000","30888000"
"221840","하이즈항공","KOSDAQ","중견기업부","1430","-137","-8.74","1545","1580","1430","25613","37972144","26741802230","18700561"
"106190","하이텍팜","KOSDAQ","우량기업부","13770","-40","-0.29","13820","13860","13550","12213","167672830","146418792210","10633173"
"019490","하이트론","KOSPI",,"3195","-80","-2.44","3240","3270","3065","276803","873145235","95991439455","30044269"
"000080","하이트진로","KOSPI",,"21200","0","0.00","21250","21350","21050","141641","3001480200","1486832553200","70133611"
"000087","하이트진로2우B","KOSPI",,"16370","70","0.43","16340","16380","16250","1991","32506580","18500359060","1130138"
"000140","하이트진로홀딩스","KOSPI",,"9490","30","0.32","9450","9530","9440","10825","102678220","220232199850","23206765"
"000145","하이트진로홀딩스우","KOSPI",,"11310","70","0.62","11240","11310","11240","67","753390","5324861100","470810"
"065650","하이퍼코퍼레이션","KOSDAQ","중견기업부","1260","-31","-2.40","1278","1298","1254","284118","360776533","134418977280","106681728"
"066130","하츠","KOSDAQ","우량기업부","5890","140","2.43","5750","6100","5700","333751","1960277010","75392000000","12800000"
"152550","한국ANKOR유전","KOSPI",,"339","13","3.99","333","387","331","20210903","7135135696","23736780000","70020000"
"004590","한국가구","KOSDAQ","우량기업부","4240","0","0.00","4245","4255","4180","17150","72256520","63600000000","15000000"
"036460","한국가스공사","KOSPI",,"34700","850","2.51","34250","35500","33600","1545683","53565831800","3203261100000","92313000"
"039340","한국경제TV","KOSDAQ","우량기업부","6050","-20","-0.33","6090","6090","6050","226005","1367627260","139150000000","23000000"
"005430","한국공항","KOSPI",,"55200","-1800","-3.16","57900","57900","55100","14726","819082300","174782796000","3166355"
"071050","한국금융지주","KOSPI",,"74700","-2800","-3.61","76800","77500","73500","183264","13680119800","4162731602400","55725992"
"071055","한국금융지주우","KOSPI",,"53500","-1700","-3.08","55200","55500","53000","35475","1925577900","313416428500","5858251"
"034950","한국기업평가","KOSDAQ","우량기업부","88700","200","0.23","88000","88800","88000","1527","135354500","402743591800","4540514"
"010040","한국내화","KOSPI",,"2200","5","0.23","2190","2220","2155","14781","32186850","90347536400","41067062"
"025540","한국단자","KOSPI",,"67900","-600","-0.88","69500","69500","67800","19918","1357809100","707178500000","10415000"
"222980","한국맥널티","KOSDAQ","벤처기업부","3395","-55","-1.59","3465","3465","3395","34681","118217610","37451884785","11031483"
"010100","한국무브넥스","KOSPI",,"3045","-15","-0.49","3080","3080","2980","181083","544476365","92721528900","30450420"
"331660","한국미라클피플사","KONEX","일반기업부","17600","0","0.00","0","0","0","0","0","19360000000","1100000"
"256840","한국비엔씨","KOSDAQ","벤처기업부","4185","45","1.09","4145","4470","4105","1671446","7168807105","284213573955","67912443"
"219750","한국비티비","KOSDAQ","관리종목(소속부없음)","967","0","0.00","0","0","0","0","0","63267797795","65426885"
"004090","한국석유","KOSPI",,"13730","-60","-0.44","13790","13880","13550","71312","976782300","174290267600","12694120"
"025550","한국선재","KOSDAQ","우량기업부","3945","-495","-11.15","4265","4265","3945","788563","3191493040","91918500000","23300000"
"002200","한국수출포장","KOSPI",,"2820","-30","-1.05","2870","2870","2755","130505","366542230","112800000000","40000000"
"002960","한국쉘석유","KOSPI",,"335000","-4500","-1.33","341500","342000","333000","3824","1281183000","435500000000","1300000"
"017890","한국알콜","KOSDAQ","우량기업부","8170","-30","-0.37","8210","8220","8130","18658","152420240","176519059200","21605760"
"000240","한국앤컴퍼니","KOSPI",,"19990","2430","13.84","17500","21900","17280","1799107","36323411690","1897755447600","94935240"
"080720","한국유니온제약","KOSDAQ","관리종목(소속부없음)","2725","0","0.00","0","0","0","0","0","21562456300","7912828"
"123890","한국자산신탁","KOSPI",,"2910","-10","-0.34","2920","2920","2900","82440","239835085","360775258320","123977752"
"015760","한국전력","KOSPI",,"21300","-250","-1.16","21600","21750","21150","1261996","27029938650","13673834840100","641964077"
"063570","한국전자금융","KOSDAQ","우량기업부","4810","-20","-0.41","4845","4845","4775","35292","169508010","164250571680","34147728"
"041460","한국전자인증","KOSDAQ","중견기업부","2990","-5","-0.17","2980","3010","2965","28900","86072010","56810000000","19000000"
"006200","한국전자홀딩스","KOSPI",,"707","3","0.43","722","722","699","39219","27554263","33089817152","46803136"
"101680","한국정밀기계","KOSDAQ","중견기업부","2925","675","30.00","2250","2925","2215","934776","2559177770","24581700000","8404000"
"039740","한국정보공학","KOSDAQ","중견기업부","2600","-135","-4.94","2715","2715","2600","26757","70575045","20847832200","8018397"
"053300","한국정보인증","KOSDAQ","우량기업부","4335","-70","-1.59","4405","4405","4315","101656","442160780","183983299935","42441361"
"025770","한국정보통신","KOSDAQ","우량기업부","7920","30","0.38","7830","7950","7810","7265","57179930","296558626320","37444271"
"458610","한국제12호스팩","KOSDAQ","SPAC(소속부없음)","2075","-30","-1.43","2100","2100","2075","3409","7146320","8777250000","4230000"
"464440","한국제13호스팩","KOSDAQ","SPAC(소속부없음)","2060","-15","-0.72","2030","2085","2030","644","1309870","8899200000","4320000"
"477530","한국제14호스팩","KOSDAQ","SPAC(소속부없음)","1986","3","0.15","1983","2025","1968","6791","13572521","9552660000","4810000"
"479880","한국제15호스팩","KOSDAQ","SPAC(소속부없음)","1993","-3","-0.15","1994","1995","1990","7064","14070483","13691910000","6870000"
"027970","한국제지","KOSPI",,"840","-14","-1.64","847","855","838","134116","113920952","159749719080","190178237"
"023350","한국종합기술","KOSPI",,"6190","-320","-4.92","6440","6650","6060","937693","5959251670","67780500000","10950000"
"025890","한국주강","KOSPI",,"1999","-16","-0.79","2015","2050","1968","65046","129650754","22607208741","11309259"
"000970","한국주철관","KOSPI",,"6430","30","0.47","6440","6580","6380","108239","700683910","146607215000","22800500"
"104700","한국철강","KOSPI",,"9660","-110","-1.13","9780","9790","9470","68501","659512320","410067000000","42450000"
"062970","한국첨단소재","KOSDAQ","중견기업부","1710","-123","-6.71","1816","1816","1699","252230","438146914","16874979390","9868409"
"017960","한국카본","KOSPI",,"10640","260","2.50","10350","10810","10300","331626","3540383250","552305929280","51908452"
"023760","한국캐피탈","KOSDAQ","우량기업부","566","-1","-0.18","567","570","562","107903","61044232","178635020016","315609576"
